Type,Sentence,Grammatical,Set,Critical String,Region Start,Region End
<S_FX>,I know who Michael spotted and played with you lately,False,No Set,you,43,46
<S_XX>,I know that Michael spotted Christopher and played with you lately,True,No Set,you,56,59
<S_FG>,I know who Michael spotted and started to like today,True,No Set,today,47,52
<S_XG>,I know that Michael spotted Christopher and started to like today,False,No Set,today,60,65
<S_FX>,I know who Michael spotted and started to like you today,False,No Set,you,47,50
<S_XX>,I know that Michael spotted Christopher and started to like you today,True,No Set,you,60,63
<S_FG>,I know who Michael spotted and started to like yesterday,True,No Set,yesterday,47,56
<S_XG>,I know that Michael spotted Christopher and started to like yesterday,False,No Set,yesterday,60,69
<S_FX>,I know who Michael spotted and started to like you yesterday,False,No Set,you,47,50
<S_XX>,I know that Michael spotted Christopher and started to like you yesterday,True,No Set,you,60,63
<S_FG>,I know who Michael spotted and started to like recently,True,No Set,recently,47,55
<S_XG>,I know that Michael spotted Christopher and started to like recently,False,No Set,recently,60,68
<S_FX>,I know who Michael spotted and started to like you recently,False,No Set,you,47,50
<S_XX>,I know that Michael spotted Christopher and started to like you recently,True,No Set,you,60,63
<S_FG>,I know who Michael spotted and started to like lately,True,No Set,lately,47,53
<S_XG>,I know that Michael spotted Christopher and started to like lately,False,No Set,lately,60,66
<S_FX>,I know who Michael spotted and started to like you lately,False,No Set,you,47,50
<S_XX>,I know that Michael spotted Christopher and started to like you lately,True,No Set,you,60,63
<S_FG>,I know who Michael spotted and fell in love with today,True,No Set,today,49,54
<S_XG>,I know that Michael spotted Christopher and fell in love with today,False,No Set,today,62,67
<S_FX>,I know who Michael spotted and fell in love with you today,False,No Set,you,49,52
<S_XX>,I know that Michael spotted Christopher and fell in love with you today,True,No Set,you,62,65
<S_FG>,I know who Michael spotted and fell in love with yesterday,True,No Set,yesterday,49,58
<S_XG>,I know that Michael spotted Christopher and fell in love with yesterday,False,No Set,yesterday,62,71
<S_FX>,I know who Michael spotted and fell in love with you yesterday,False,No Set,you,49,52
<S_XX>,I know that Michael spotted Christopher and fell in love with you yesterday,True,No Set,you,62,65
<S_FG>,I know who Michael spotted and fell in love with recently,True,No Set,recently,49,57
<S_XG>,I know that Michael spotted Christopher and fell in love with recently,False,No Set,recently,62,70
<S_FX>,I know who Michael spotted and fell in love with you recently,False,No Set,you,49,52
<S_XX>,I know that Michael spotted Christopher and fell in love with you recently,True,No Set,you,62,65
<S_FG>,I know who Michael spotted and fell in love with lately,True,No Set,lately,49,55
<S_XG>,I know that Michael spotted Christopher and fell in love with lately,False,No Set,lately,62,68
<S_FX>,I know who Michael spotted and fell in love with you lately,False,No Set,you,49,52
<S_XX>,I know that Michael spotted Christopher and fell in love with you lately,True,No Set,you,62,65
<S_FG>,I know who Michael noticed and helped today,True,No Set,today,38,43
<S_XG>,I know that Michael noticed Christopher and helped today,False,No Set,today,51,56
<S_FX>,I know who Michael noticed and helped you today,False,No Set,you,38,41
<S_XX>,I know that Michael noticed Christopher and helped you today,True,No Set,you,51,54
<S_FG>,I know who Michael noticed and helped yesterday,True,No Set,yesterday,38,47
<S_XG>,I know that Michael noticed Christopher and helped yesterday,False,No Set,yesterday,51,60
<S_FX>,I know who Michael noticed and helped you yesterday,False,No Set,you,38,41
<S_XX>,I know that Michael noticed Christopher and helped you yesterday,True,No Set,you,51,54
<S_FG>,I know who Michael noticed and helped recently,True,No Set,recently,38,46
<S_XG>,I know that Michael noticed Christopher and helped recently,False,No Set,recently,51,59
<S_FX>,I know who Michael noticed and helped you recently,False,No Set,you,38,41
<S_XX>,I know that Michael noticed Christopher and helped you recently,True,No Set,you,51,54
<S_FG>,I know who Michael noticed and helped lately,True,No Set,lately,38,44
<S_XG>,I know that Michael noticed Christopher and helped lately,False,No Set,lately,51,57
<S_FX>,I know who Michael noticed and helped you lately,False,No Set,you,38,41
<S_XX>,I know that Michael noticed Christopher and helped you lately,True,No Set,you,51,54
<S_FG>,I know who Michael noticed and played with today,True,No Set,today,43,48
<S_XG>,I know that Michael noticed Christopher and played with today,False,No Set,today,56,61
<S_FX>,I know who Michael noticed and played with you today,False,No Set,you,43,46
<S_XX>,I know that Michael noticed Christopher and played with you today,True,No Set,you,56,59
<S_FG>,I know who Michael noticed and played with yesterday,True,No Set,yesterday,43,52
<S_XG>,I know that Michael noticed Christopher and played with yesterday,False,No Set,yesterday,56,65
<S_FX>,I know who Michael noticed and played with you yesterday,False,No Set,you,43,46
<S_XX>,I know that Michael noticed Christopher and played with you yesterday,True,No Set,you,56,59
<S_FG>,I know who Michael noticed and played with recently,True,No Set,recently,43,51
<S_XG>,I know that Michael noticed Christopher and played with recently,False,No Set,recently,56,64
<S_FX>,I know who Michael noticed and played with you recently,False,No Set,you,43,46
<S_XX>,I know that Michael noticed Christopher and played with you recently,True,No Set,you,56,59
<S_FG>,I know who Michael noticed and played with lately,True,No Set,lately,43,49
<S_XG>,I know that Michael noticed Christopher and played with lately,False,No Set,lately,56,62
<S_FX>,I know who Michael noticed and played with you lately,False,No Set,you,43,46
<S_XX>,I know that Michael noticed Christopher and played with you lately,True,No Set,you,56,59
<S_FG>,I know who Michael noticed and started to like today,True,No Set,today,47,52
<S_XG>,I know that Michael noticed Christopher and started to like today,False,No Set,today,60,65
<S_FX>,I know who Michael noticed and started to like you today,False,No Set,you,47,50
<S_XX>,I know that Michael noticed Christopher and started to like you today,True,No Set,you,60,63
<S_FG>,I know who Michael noticed and started to like yesterday,True,No Set,yesterday,47,56
<S_XG>,I know that Michael noticed Christopher and started to like yesterday,False,No Set,yesterday,60,69
<S_FX>,I know who Michael noticed and started to like you yesterday,False,No Set,you,47,50
<S_XX>,I know that Michael noticed Christopher and started to like you yesterday,True,No Set,you,60,63
<S_FG>,I know who Michael noticed and started to like recently,True,No Set,recently,47,55
<S_XG>,I know that Michael noticed Christopher and started to like recently,False,No Set,recently,60,68
<S_FX>,I know who Michael noticed and started to like you recently,False,No Set,you,47,50
<S_XX>,I know that Michael noticed Christopher and started to like you recently,True,No Set,you,60,63
<S_FG>,I know who Michael noticed and started to like lately,True,No Set,lately,47,53
<S_XG>,I know that Michael noticed Christopher and started to like lately,False,No Set,lately,60,66
<S_FX>,I know who Michael noticed and started to like you lately,False,No Set,you,47,50
<S_XX>,I know that Michael noticed Christopher and started to like you lately,True,No Set,you,60,63
<S_FG>,I know who Michael noticed and fell in love with today,True,No Set,today,49,54
<S_XG>,I know that Michael noticed Christopher and fell in love with today,False,No Set,today,62,67
<S_FX>,I know who Michael noticed and fell in love with you today,False,No Set,you,49,52
<S_XX>,I know that Michael noticed Christopher and fell in love with you today,True,No Set,you,62,65
<S_FG>,I know who Michael noticed and fell in love with yesterday,True,No Set,yesterday,49,58
<S_XG>,I know that Michael noticed Christopher and fell in love with yesterday,False,No Set,yesterday,62,71
<S_FX>,I know who Michael noticed and fell in love with you yesterday,False,No Set,you,49,52
<S_XX>,I know that Michael noticed Christopher and fell in love with you yesterday,True,No Set,you,62,65
<S_FG>,I know who Michael noticed and fell in love with recently,True,No Set,recently,49,57
<S_XG>,I know that Michael noticed Christopher and fell in love with recently,False,No Set,recently,62,70
<S_FX>,I know who Michael noticed and fell in love with you recently,False,No Set,you,49,52
<S_XX>,I know that Michael noticed Christopher and fell in love with you recently,True,No Set,you,62,65
<S_FG>,I know who Michael noticed and fell in love with lately,True,No Set,lately,49,55
<S_XG>,I know that Michael noticed Christopher and fell in love with lately,False,No Set,lately,62,68
<S_FX>,I know who Michael noticed and fell in love with you lately,False,No Set,you,49,52
<S_XX>,I know that Michael noticed Christopher and fell in love with you lately,True,No Set,you,62,65
<S_FG>,I know who Michael looked at and helped today,True,No Set,today,40,45
<S_XG>,I know that Michael looked at Christopher and helped today,False,No Set,today,53,58
<S_FX>,I know who Michael looked at and helped you today,False,No Set,you,40,43
<S_XX>,I know that Michael looked at Christopher and helped you today,True,No Set,you,53,56
<S_FG>,I know who Michael looked at and helped yesterday,True,No Set,yesterday,40,49
<S_XG>,I know that Michael looked at Christopher and helped yesterday,False,No Set,yesterday,53,62
<S_FX>,I know who Michael looked at and helped you yesterday,False,No Set,you,40,43
<S_XX>,I know that Michael looked at Christopher and helped you yesterday,True,No Set,you,53,56
<S_FG>,I know who Michael looked at and helped recently,True,No Set,recently,40,48
<S_XG>,I know that Michael looked at Christopher and helped recently,False,No Set,recently,53,61
<S_FX>,I know who Michael looked at and helped you recently,False,No Set,you,40,43
<S_XX>,I know that Michael looked at Christopher and helped you recently,True,No Set,you,53,56
<S_FG>,I know who Michael looked at and helped lately,True,No Set,lately,40,46
<S_XG>,I know that Michael looked at Christopher and helped lately,False,No Set,lately,53,59
<S_FX>,I know who Michael looked at and helped you lately,False,No Set,you,40,43
<S_XX>,I know that Michael looked at Christopher and helped you lately,True,No Set,you,53,56
<S_FG>,I know who Michael looked at and played with today,True,No Set,today,45,50
<S_XG>,I know that Michael looked at Christopher and played with today,False,No Set,today,58,63
<S_FX>,I know who Michael looked at and played with you today,False,No Set,you,45,48
<S_XX>,I know that Michael looked at Christopher and played with you today,True,No Set,you,58,61
<S_FG>,I know who Michael looked at and played with yesterday,True,No Set,yesterday,45,54
<S_XG>,I know that Michael looked at Christopher and played with yesterday,False,No Set,yesterday,58,67
<S_FX>,I know who Michael looked at and played with you yesterday,False,No Set,you,45,48
<S_XX>,I know that Michael looked at Christopher and played with you yesterday,True,No Set,you,58,61
<S_FG>,I know who Michael looked at and played with recently,True,No Set,recently,45,53
<S_XG>,I know that Michael looked at Christopher and played with recently,False,No Set,recently,58,66
<S_FX>,I know who Michael looked at and played with you recently,False,No Set,you,45,48
<S_XX>,I know that Michael looked at Christopher and played with you recently,True,No Set,you,58,61
<S_FG>,I know who Michael looked at and played with lately,True,No Set,lately,45,51
<S_XG>,I know that Michael looked at Christopher and played with lately,False,No Set,lately,58,64
<S_FX>,I know who Michael looked at and played with you lately,False,No Set,you,45,48
<S_XX>,I know that Michael looked at Christopher and played with you lately,True,No Set,you,58,61
<S_FG>,I know who Michael looked at and started to like today,True,No Set,today,49,54
<S_XG>,I know that Michael looked at Christopher and started to like today,False,No Set,today,62,67
<S_FX>,I know who Michael looked at and started to like you today,False,No Set,you,49,52
<S_XX>,I know that Michael looked at Christopher and started to like you today,True,No Set,you,62,65
