group,grammatical,sentence,a condition,b condition
122,False,"these cakes, Susan stole this truck that had a phone quickly",+,-
122,True,Susan stole this truck that had a phone quickly,-,-
123,False,"these cakes, Susan stole this truck that had carefully",+,+
123,False,Susan stole this truck that had carefully,-,+
123,False,"these cakes, Susan stole this truck that had the paperwork carefully",+,-
123,True,Susan stole this truck that had the paperwork carefully,-,-
124,False,"these cakes, Susan stole this truck that had without falling",+,+
124,False,Susan stole this truck that had without falling,-,+
124,False,"these cakes, Susan stole this truck that had the paperwork without falling",+,-
124,True,Susan stole this truck that had the paperwork without falling,-,-
125,False,"these cakes, Susan stole this truck that had quickly",+,+
125,False,Susan stole this truck that had quickly,-,+
125,False,"these cakes, Susan stole this truck that had the paperwork quickly",+,-
125,True,Susan stole this truck that had the paperwork quickly,-,-
126,False,"these cakes, Susan stole this truck that transported carefully",+,+
126,False,Susan stole this truck that transported carefully,-,+
126,False,"these cakes, Susan stole this truck that transported your jacket carefully",+,-
126,True,Susan stole this truck that transported your jacket carefully,-,-
127,False,"these cakes, Susan stole this truck that transported without falling",+,+
127,False,Susan stole this truck that transported without falling,-,+
127,False,"these cakes, Susan stole this truck that transported your jacket without falling",+,-
127,True,Susan stole this truck that transported your jacket without falling,-,-
128,False,"these cakes, Susan stole this truck that transported quickly",+,+
128,False,Susan stole this truck that transported quickly,-,+
128,False,"these cakes, Susan stole this truck that transported your jacket quickly",+,-
128,True,Susan stole this truck that transported your jacket quickly,-,-
129,False,"these cakes, Susan stole this truck that transported carefully",+,+
129,False,Susan stole this truck that transported carefully,-,+
129,False,"these cakes, Susan stole this truck that transported a phone carefully",+,-
129,True,Susan stole this truck that transported a phone carefully,-,-
130,False,"these cakes, Susan stole this truck that transported without falling",+,+
130,False,Susan stole this truck that transported without falling,-,+
130,False,"these cakes, Susan stole this truck that transported a phone without falling",+,-
130,True,Susan stole this truck that transported a phone without falling,-,-
131,False,"these cakes, Susan stole this truck that transported quickly",+,+
131,False,Susan stole this truck that transported quickly,-,+
131,False,"these cakes, Susan stole this truck that transported a phone quickly",+,-
131,True,Susan stole this truck that transported a phone quickly,-,-
132,False,"these cakes, Susan stole this truck that transported carefully",+,+
132,False,Susan stole this truck that transported carefully,-,+
132,False,"these cakes, Susan stole this truck that transported the paperwork carefully",+,-
132,True,Susan stole this truck that transported the paperwork carefully,-,-
133,False,"these cakes, Susan stole this truck that transported without falling",+,+
133,False,Susan stole this truck that transported without falling,-,+
133,False,"these cakes, Susan stole this truck that transported the paperwork without falling",+,-
133,True,Susan stole this truck that transported the paperwork without falling,-,-
134,False,"these cakes, Susan stole this truck that transported quickly",+,+
134,False,Susan stole this truck that transported quickly,-,+
134,False,"these cakes, Susan stole this truck that transported the paperwork quickly",+,-
134,True,Susan stole this truck that transported the paperwork quickly,-,-
135,False,"these cakes, Susan stole her backpack that hauled carefully",+,+
135,False,Susan stole her backpack that hauled carefully,-,+
135,False,"these cakes, Susan stole her backpack that hauled your jacket carefully",+,-
135,True,Susan stole her backpack that hauled your jacket carefully,-,-
136,False,"these cakes, Susan stole her backpack that hauled without falling",+,+
136,False,Susan stole her backpack that hauled without falling,-,+
136,False,"these cakes, Susan stole her backpack that hauled your jacket without falling",+,-
136,True,Susan stole her backpack that hauled your jacket without falling,-,-
137,False,"these cakes, Susan stole her backpack that hauled quickly",+,+
137,False,Susan stole her backpack that hauled quickly,-,+
137,False,"these cakes, Susan stole her backpack that hauled your jacket quickly",+,-
137,True,Susan stole her backpack that hauled your jacket quickly,-,-
138,False,"these cakes, Susan stole her backpack that hauled carefully",+,+
138,False,Susan stole her backpack that hauled carefully,-,+
138,False,"these cakes, Susan stole her backpack that hauled a phone carefully",+,-
138,True,Susan stole her backpack that hauled a phone carefully,-,-
139,False,"these cakes, Susan stole her backpack that hauled without falling",+,+
139,False,Susan stole her backpack that hauled without falling,-,+
139,False,"these cakes, Susan stole her backpack that hauled a phone without falling",+,-
139,True,Susan stole her backpack that hauled a phone without falling,-,-
140,False,"these cakes, Susan stole her backpack that hauled quickly",+,+
140,False,Susan stole her backpack that hauled quickly,-,+
140,False,"these cakes, Susan stole her backpack that hauled a phone quickly",+,-
140,True,Susan stole her backpack that hauled a phone quickly,-,-
141,False,"these cakes, Susan stole her backpack that hauled carefully",+,+
141,False,Susan stole her backpack that hauled carefully,-,+
141,False,"these cakes, Susan stole her backpack that hauled the paperwork carefully",+,-
141,True,Susan stole her backpack that hauled the paperwork carefully,-,-
142,False,"these cakes, Susan stole her backpack that hauled without falling",+,+
142,False,Susan stole her backpack that hauled without falling,-,+
142,False,"these cakes, Susan stole her backpack that hauled the paperwork without falling",+,-
142,True,Susan stole her backpack that hauled the paperwork without falling,-,-
143,False,"these cakes, Susan stole her backpack that hauled quickly",+,+
143,False,Susan stole her backpack that hauled quickly,-,+
143,False,"these cakes, Susan stole her backpack that hauled the paperwork quickly",+,-
143,True,Susan stole her backpack that hauled the paperwork quickly,-,-
144,False,"these cakes, Susan stole her backpack that had carefully",+,+
144,False,Susan stole her backpack that had carefully,-,+
144,False,"these cakes, Susan stole her backpack that had your jacket carefully",+,-
144,True,Susan stole her backpack that had your jacket carefully,-,-
145,False,"these cakes, Susan stole her backpack that had without falling",+,+
145,False,Susan stole her backpack that had without falling,-,+
145,False,"these cakes, Susan stole her backpack that had your jacket without falling",+,-
145,True,Susan stole her backpack that had your jacket without falling,-,-
146,False,"these cakes, Susan stole her backpack that had quickly",+,+
146,False,Susan stole her backpack that had quickly,-,+
146,False,"these cakes, Susan stole her backpack that had your jacket quickly",+,-
146,True,Susan stole her backpack that had your jacket quickly,-,-
147,False,"these cakes, Susan stole her backpack that had carefully",+,+
147,False,Susan stole her backpack that had carefully,-,+
147,False,"these cakes, Susan stole her backpack that had a phone carefully",+,-
147,True,Susan stole her backpack that had a phone carefully,-,-
148,False,"these cakes, Susan stole her backpack that had without falling",+,+
148,False,Susan stole her backpack that had without falling,-,+
148,False,"these cakes, Susan stole her backpack that had a phone without falling",+,-
148,True,Susan stole her backpack that had a phone without falling,-,-
149,False,"these cakes, Susan stole her backpack that had quickly",+,+
149,False,Susan stole her backpack that had quickly,-,+
149,False,"these cakes, Susan stole her backpack that had a phone quickly",+,-
149,True,Susan stole her backpack that had a phone quickly,-,-
150,False,"these cakes, Susan stole her backpack that had carefully",+,+
150,False,Susan stole her backpack that had carefully,-,+
150,False,"these cakes, Susan stole her backpack that had the paperwork carefully",+,-
150,True,Susan stole her backpack that had the paperwork carefully,-,-
151,False,"these cakes, Susan stole her backpack that had without falling",+,+
151,False,Susan stole her backpack that had without falling,-,+
151,False,"these cakes, Susan stole her backpack that had the paperwork without falling",+,-
151,True,Susan stole her backpack that had the paperwork without falling,-,-
152,False,"these cakes, Susan stole her backpack that had quickly",+,+
152,False,Susan stole her backpack that had quickly,-,+
152,False,"these cakes, Susan stole her backpack that had the paperwork quickly",+,-
152,True,Susan stole her backpack that had the paperwork quickly,-,-
153,False,"these cakes, Susan stole her backpack that transported carefully",+,+
153,False,Susan stole her backpack that transported carefully,-,+
153,False,"these cakes, Susan stole her backpack that transported your jacket carefully",+,-
153,True,Susan stole her backpack that transported your jacket carefully,-,-
