group,grammatical,sentence,a condition,b condition
109,False,It is these cakes that Susan stole this truck that hauled without falling,+,+
109,False,It is obvious that Susan stole this truck that hauled without falling,-,+
109,False,It is these cakes that Susan stole this truck that hauled your jacket without falling,+,-
109,True,It is obvious that Susan stole this truck that hauled your jacket without falling,-,-
110,False,It is these cakes that Susan stole this truck that hauled quickly,+,+
110,False,It is obvious that Susan stole this truck that hauled quickly,-,+
110,False,It is these cakes that Susan stole this truck that hauled your jacket quickly,+,-
110,True,It is obvious that Susan stole this truck that hauled your jacket quickly,-,-
111,False,It is these cakes that Susan stole this truck that hauled carefully,+,+
111,False,It is obvious that Susan stole this truck that hauled carefully,-,+
111,False,It is these cakes that Susan stole this truck that hauled a phone carefully,+,-
111,True,It is obvious that Susan stole this truck that hauled a phone carefully,-,-
112,False,It is these cakes that Susan stole this truck that hauled without falling,+,+
112,False,It is obvious that Susan stole this truck that hauled without falling,-,+
112,False,It is these cakes that Susan stole this truck that hauled a phone without falling,+,-
112,True,It is obvious that Susan stole this truck that hauled a phone without falling,-,-
113,False,It is these cakes that Susan stole this truck that hauled quickly,+,+
113,False,It is obvious that Susan stole this truck that hauled quickly,-,+
113,False,It is these cakes that Susan stole this truck that hauled a phone quickly,+,-
113,True,It is obvious that Susan stole this truck that hauled a phone quickly,-,-
114,False,It is these cakes that Susan stole this truck that hauled carefully,+,+
114,False,It is obvious that Susan stole this truck that hauled carefully,-,+
114,False,It is these cakes that Susan stole this truck that hauled the paperwork carefully,+,-
114,True,It is obvious that Susan stole this truck that hauled the paperwork carefully,-,-
115,False,It is these cakes that Susan stole this truck that hauled without falling,+,+
115,False,It is obvious that Susan stole this truck that hauled without falling,-,+
115,False,It is these cakes that Susan stole this truck that hauled the paperwork without falling,+,-
115,True,It is obvious that Susan stole this truck that hauled the paperwork without falling,-,-
116,False,It is these cakes that Susan stole this truck that hauled quickly,+,+
116,False,It is obvious that Susan stole this truck that hauled quickly,-,+
116,False,It is these cakes that Susan stole this truck that hauled the paperwork quickly,+,-
116,True,It is obvious that Susan stole this truck that hauled the paperwork quickly,-,-
117,False,It is these cakes that Susan stole this truck that had carefully,+,+
117,False,It is obvious that Susan stole this truck that had carefully,-,+
117,False,It is these cakes that Susan stole this truck that had your jacket carefully,+,-
117,True,It is obvious that Susan stole this truck that had your jacket carefully,-,-
118,False,It is these cakes that Susan stole this truck that had without falling,+,+
118,False,It is obvious that Susan stole this truck that had without falling,-,+
118,False,It is these cakes that Susan stole this truck that had your jacket without falling,+,-
118,True,It is obvious that Susan stole this truck that had your jacket without falling,-,-
119,False,It is these cakes that Susan stole this truck that had quickly,+,+
119,False,It is obvious that Susan stole this truck that had quickly,-,+
119,False,It is these cakes that Susan stole this truck that had your jacket quickly,+,-
119,True,It is obvious that Susan stole this truck that had your jacket quickly,-,-
120,False,It is these cakes that Susan stole this truck that had carefully,+,+
120,False,It is obvious that Susan stole this truck that had carefully,-,+
120,False,It is these cakes that Susan stole this truck that had a phone carefully,+,-
120,True,It is obvious that Susan stole this truck that had a phone carefully,-,-
121,False,It is these cakes that Susan stole this truck that had without falling,+,+
121,False,It is obvious that Susan stole this truck that had without falling,-,+
121,False,It is these cakes that Susan stole this truck that had a phone without falling,+,-
121,True,It is obvious that Susan stole this truck that had a phone without falling,-,-
122,False,It is these cakes that Susan stole this truck that had quickly,+,+
122,False,It is obvious that Susan stole this truck that had quickly,-,+
122,False,It is these cakes that Susan stole this truck that had a phone quickly,+,-
122,True,It is obvious that Susan stole this truck that had a phone quickly,-,-
123,False,It is these cakes that Susan stole this truck that had carefully,+,+
123,False,It is obvious that Susan stole this truck that had carefully,-,+
123,False,It is these cakes that Susan stole this truck that had the paperwork carefully,+,-
123,True,It is obvious that Susan stole this truck that had the paperwork carefully,-,-
124,False,It is these cakes that Susan stole this truck that had without falling,+,+
124,False,It is obvious that Susan stole this truck that had without falling,-,+
124,False,It is these cakes that Susan stole this truck that had the paperwork without falling,+,-
124,True,It is obvious that Susan stole this truck that had the paperwork without falling,-,-
125,False,It is these cakes that Susan stole this truck that had quickly,+,+
125,False,It is obvious that Susan stole this truck that had quickly,-,+
125,False,It is these cakes that Susan stole this truck that had the paperwork quickly,+,-
125,True,It is obvious that Susan stole this truck that had the paperwork quickly,-,-
126,False,It is these cakes that Susan stole this truck that transported carefully,+,+
126,False,It is obvious that Susan stole this truck that transported carefully,-,+
126,False,It is these cakes that Susan stole this truck that transported your jacket carefully,+,-
126,True,It is obvious that Susan stole this truck that transported your jacket carefully,-,-
127,False,It is these cakes that Susan stole this truck that transported without falling,+,+
127,False,It is obvious that Susan stole this truck that transported without falling,-,+
127,False,It is these cakes that Susan stole this truck that transported your jacket without falling,+,-
127,True,It is obvious that Susan stole this truck that transported your jacket without falling,-,-
128,False,It is these cakes that Susan stole this truck that transported quickly,+,+
128,False,It is obvious that Susan stole this truck that transported quickly,-,+
128,False,It is these cakes that Susan stole this truck that transported your jacket quickly,+,-
128,True,It is obvious that Susan stole this truck that transported your jacket quickly,-,-
129,False,It is these cakes that Susan stole this truck that transported carefully,+,+
129,False,It is obvious that Susan stole this truck that transported carefully,-,+
129,False,It is these cakes that Susan stole this truck that transported a phone carefully,+,-
129,True,It is obvious that Susan stole this truck that transported a phone carefully,-,-
130,False,It is these cakes that Susan stole this truck that transported without falling,+,+
130,False,It is obvious that Susan stole this truck that transported without falling,-,+
