group,grammatical,sentence,a condition,b condition
445,False,It is her gloves that Susan stole a phone without falling,+cleft,-gap
445,True,It is annoying that Susan stole a phone without falling,-cleft,-gap
446,True,It is her gloves that Susan stole quickly,+cleft,+gap
446,False,It is annoying that Susan stole quickly,-cleft,+gap
446,False,It is her gloves that Susan stole a phone quickly,+cleft,-gap
446,True,It is annoying that Susan stole a phone quickly,-cleft,-gap
447,True,It is her gloves that Susan stole carefully,+cleft,+gap
447,False,It is annoying that Susan stole carefully,-cleft,+gap
447,False,It is her gloves that Susan stole the paperwork carefully,+cleft,-gap
447,True,It is annoying that Susan stole the paperwork carefully,-cleft,-gap
448,True,It is her gloves that Susan stole without falling,+cleft,+gap
448,False,It is annoying that Susan stole without falling,-cleft,+gap
448,False,It is her gloves that Susan stole the paperwork without falling,+cleft,-gap
448,True,It is annoying that Susan stole the paperwork without falling,-cleft,-gap
449,True,It is her gloves that Susan stole quickly,+cleft,+gap
449,False,It is annoying that Susan stole quickly,-cleft,+gap
449,False,It is her gloves that Susan stole the paperwork quickly,+cleft,-gap
449,True,It is annoying that Susan stole the paperwork quickly,-cleft,-gap
450,True,It is her gloves that Susan threw carefully,+cleft,+gap
450,False,It is annoying that Susan threw carefully,-cleft,+gap
450,False,It is her gloves that Susan threw your jacket carefully,+cleft,-gap
450,True,It is annoying that Susan threw your jacket carefully,-cleft,-gap
451,True,It is her gloves that Susan threw without falling,+cleft,+gap
451,False,It is annoying that Susan threw without falling,-cleft,+gap
451,False,It is her gloves that Susan threw your jacket without falling,+cleft,-gap
451,True,It is annoying that Susan threw your jacket without falling,-cleft,-gap
452,True,It is her gloves that Susan threw quickly,+cleft,+gap
452,False,It is annoying that Susan threw quickly,-cleft,+gap
452,False,It is her gloves that Susan threw your jacket quickly,+cleft,-gap
452,True,It is annoying that Susan threw your jacket quickly,-cleft,-gap
453,True,It is her gloves that Susan threw carefully,+cleft,+gap
453,False,It is annoying that Susan threw carefully,-cleft,+gap
453,False,It is her gloves that Susan threw a phone carefully,+cleft,-gap
453,True,It is annoying that Susan threw a phone carefully,-cleft,-gap
454,True,It is her gloves that Susan threw without falling,+cleft,+gap
454,False,It is annoying that Susan threw without falling,-cleft,+gap
454,False,It is her gloves that Susan threw a phone without falling,+cleft,-gap
454,True,It is annoying that Susan threw a phone without falling,-cleft,-gap
455,True,It is her gloves that Susan threw quickly,+cleft,+gap
455,False,It is annoying that Susan threw quickly,-cleft,+gap
455,False,It is her gloves that Susan threw a phone quickly,+cleft,-gap
455,True,It is annoying that Susan threw a phone quickly,-cleft,-gap
456,True,It is her gloves that Susan threw carefully,+cleft,+gap
456,False,It is annoying that Susan threw carefully,-cleft,+gap
456,False,It is her gloves that Susan threw the paperwork carefully,+cleft,-gap
456,True,It is annoying that Susan threw the paperwork carefully,-cleft,-gap
457,True,It is her gloves that Susan threw without falling,+cleft,+gap
457,False,It is annoying that Susan threw without falling,-cleft,+gap
457,False,It is her gloves that Susan threw the paperwork without falling,+cleft,-gap
457,True,It is annoying that Susan threw the paperwork without falling,-cleft,-gap
458,True,It is her gloves that Susan threw quickly,+cleft,+gap
458,False,It is annoying that Susan threw quickly,-cleft,+gap
458,False,It is her gloves that Susan threw the paperwork quickly,+cleft,-gap
458,True,It is annoying that Susan threw the paperwork quickly,-cleft,-gap
459,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
459,False,It is annoying that Michelle lifted carefully,-cleft,+gap
459,False,It is her gloves that Michelle lifted your jacket carefully,+cleft,-gap
459,True,It is annoying that Michelle lifted your jacket carefully,-cleft,-gap
460,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
460,False,It is annoying that Michelle lifted without falling,-cleft,+gap
460,False,It is her gloves that Michelle lifted your jacket without falling,+cleft,-gap
460,True,It is annoying that Michelle lifted your jacket without falling,-cleft,-gap
461,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
461,False,It is annoying that Michelle lifted quickly,-cleft,+gap
461,False,It is her gloves that Michelle lifted your jacket quickly,+cleft,-gap
461,True,It is annoying that Michelle lifted your jacket quickly,-cleft,-gap
462,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
462,False,It is annoying that Michelle lifted carefully,-cleft,+gap
462,False,It is her gloves that Michelle lifted a phone carefully,+cleft,-gap
462,True,It is annoying that Michelle lifted a phone carefully,-cleft,-gap
463,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
463,False,It is annoying that Michelle lifted without falling,-cleft,+gap
463,False,It is her gloves that Michelle lifted a phone without falling,+cleft,-gap
463,True,It is annoying that Michelle lifted a phone without falling,-cleft,-gap
464,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
464,False,It is annoying that Michelle lifted quickly,-cleft,+gap
464,False,It is her gloves that Michelle lifted a phone quickly,+cleft,-gap
464,True,It is annoying that Michelle lifted a phone quickly,-cleft,-gap
465,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
465,False,It is annoying that Michelle lifted carefully,-cleft,+gap
465,False,It is her gloves that Michelle lifted the paperwork carefully,+cleft,-gap
465,True,It is annoying that Michelle lifted the paperwork carefully,-cleft,-gap
466,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
466,False,It is annoying that Michelle lifted without falling,-cleft,+gap
466,False,It is her gloves that Michelle lifted the paperwork without falling,+cleft,-gap
466,True,It is annoying that Michelle lifted the paperwork without falling,-cleft,-gap
467,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
467,False,It is annoying that Michelle lifted quickly,-cleft,+gap
467,False,It is her gloves that Michelle lifted the paperwork quickly,+cleft,-gap
467,True,It is annoying that Michelle lifted the paperwork quickly,-cleft,-gap
468,True,It is her gloves that Michelle stole carefully,+cleft,+gap
468,False,It is annoying that Michelle stole carefully,-cleft,+gap
468,False,It is her gloves that Michelle stole your jacket carefully,+cleft,-gap
468,True,It is annoying that Michelle stole your jacket carefully,-cleft,-gap
469,True,It is her gloves that Michelle stole without falling,+cleft,+gap
469,False,It is annoying that Michelle stole without falling,-cleft,+gap
469,False,It is her gloves that Michelle stole your jacket without falling,+cleft,-gap
469,True,It is annoying that Michelle stole your jacket without falling,-cleft,-gap
470,True,It is her gloves that Michelle stole quickly,+cleft,+gap
470,False,It is annoying that Michelle stole quickly,-cleft,+gap
470,False,It is her gloves that Michelle stole your jacket quickly,+cleft,-gap
470,True,It is annoying that Michelle stole your jacket quickly,-cleft,-gap
471,True,It is her gloves that Michelle stole carefully,+cleft,+gap
471,False,It is annoying that Michelle stole carefully,-cleft,+gap
471,False,It is her gloves that Michelle stole a phone carefully,+cleft,-gap
471,True,It is annoying that Michelle stole a phone carefully,-cleft,-gap
472,True,It is her gloves that Michelle stole without falling,+cleft,+gap
472,False,It is annoying that Michelle stole without falling,-cleft,+gap
472,False,It is her gloves that Michelle stole a phone without falling,+cleft,-gap
472,True,It is annoying that Michelle stole a phone without falling,-cleft,-gap
473,True,It is her gloves that Michelle stole quickly,+cleft,+gap
473,False,It is annoying that Michelle stole quickly,-cleft,+gap
473,False,It is her gloves that Michelle stole a phone quickly,+cleft,-gap
473,True,It is annoying that Michelle stole a phone quickly,-cleft,-gap
474,True,It is her gloves that Michelle stole carefully,+cleft,+gap
474,False,It is annoying that Michelle stole carefully,-cleft,+gap
474,False,It is her gloves that Michelle stole the paperwork carefully,+cleft,-gap
474,True,It is annoying that Michelle stole the paperwork carefully,-cleft,-gap
475,True,It is her gloves that Michelle stole without falling,+cleft,+gap
475,False,It is annoying that Michelle stole without falling,-cleft,+gap
475,False,It is her gloves that Michelle stole the paperwork without falling,+cleft,-gap
475,True,It is annoying that Michelle stole the paperwork without falling,-cleft,-gap
476,True,It is her gloves that Michelle stole quickly,+cleft,+gap
476,False,It is annoying that Michelle stole quickly,-cleft,+gap
476,False,It is her gloves that Michelle stole the paperwork quickly,+cleft,-gap
476,True,It is annoying that Michelle stole the paperwork quickly,-cleft,-gap
477,True,It is her gloves that Michelle threw carefully,+cleft,+gap
477,False,It is annoying that Michelle threw carefully,-cleft,+gap
477,False,It is her gloves that Michelle threw your jacket carefully,+cleft,-gap
477,True,It is annoying that Michelle threw your jacket carefully,-cleft,-gap
478,True,It is her gloves that Michelle threw without falling,+cleft,+gap
478,False,It is annoying that Michelle threw without falling,-cleft,+gap
478,False,It is her gloves that Michelle threw your jacket without falling,+cleft,-gap
478,True,It is annoying that Michelle threw your jacket without falling,-cleft,-gap
479,True,It is her gloves that Michelle threw quickly,+cleft,+gap
479,False,It is annoying that Michelle threw quickly,-cleft,+gap
479,False,It is her gloves that Michelle threw your jacket quickly,+cleft,-gap
479,True,It is annoying that Michelle threw your jacket quickly,-cleft,-gap
480,True,It is her gloves that Michelle threw carefully,+cleft,+gap
480,False,It is annoying that Michelle threw carefully,-cleft,+gap
480,False,It is her gloves that Michelle threw a phone carefully,+cleft,-gap
480,True,It is annoying that Michelle threw a phone carefully,-cleft,-gap
481,True,It is her gloves that Michelle threw without falling,+cleft,+gap
481,False,It is annoying that Michelle threw without falling,-cleft,+gap
481,False,It is her gloves that Michelle threw a phone without falling,+cleft,-gap
481,True,It is annoying that Michelle threw a phone without falling,-cleft,-gap
482,True,It is her gloves that Michelle threw quickly,+cleft,+gap
482,False,It is annoying that Michelle threw quickly,-cleft,+gap
482,False,It is her gloves that Michelle threw a phone quickly,+cleft,-gap
482,True,It is annoying that Michelle threw a phone quickly,-cleft,-gap
483,True,It is her gloves that Michelle threw carefully,+cleft,+gap
483,False,It is annoying that Michelle threw carefully,-cleft,+gap
483,False,It is her gloves that Michelle threw the paperwork carefully,+cleft,-gap
483,True,It is annoying that Michelle threw the paperwork carefully,-cleft,-gap
484,True,It is her gloves that Michelle threw without falling,+cleft,+gap
484,False,It is annoying that Michelle threw without falling,-cleft,+gap
484,False,It is her gloves that Michelle threw the paperwork without falling,+cleft,-gap
484,True,It is annoying that Michelle threw the paperwork without falling,-cleft,-gap
485,True,It is her gloves that Michelle threw quickly,+cleft,+gap
485,False,It is annoying that Michelle threw quickly,-cleft,+gap
485,False,It is her gloves that Michelle threw the paperwork quickly,+cleft,-gap
485,True,It is annoying that Michelle threw the paperwork quickly,-cleft,-gap
